route_distance_km,schedule_overlap_days,capacity_ratio,semantic_similarity,match_berhasil
956.7,2.0,0.2105,0.0,0
7.33,2.0,1.5,0.6018,0
19.7,3.0,0.2895,0.0,0
566.68,2.0,0.7105,0.0,0
1321.24,0.0,1.2632,0.0,0
956.7,0.0,0.5,0.0,0
568.92,0.0,0.4474,0.6018,0
309.44,0.0,0.9474,0.0,0
566.68,0.0,2.7895,0.0,0
319.49,2.0,1.6053,0.6243,0
19.7,1.0,2.3421,0.0,0
23.88,4.0,0.7895,0.0,0
0.0,2.0,0.5,0.0,0
956.7,0.0,1.0,0.0,0
7.33,0.0,2.7632,0.0,0
360.93,4.0,0.8947,0.0,0
0.0,0.0,1.0526,0.0,0
105.25,1.0,2.7368,0.0,0
0.0,0.0,0.8684,0.0,0
19.7,0.0,1.0789,0.0,0
196.6,0.0,0.5789,0.0,0
19.7,3.0,2.3158,0.3763,0
19.7,2.0,2.8158,0.0,0
0.0,0.0,2.3158,0.0,0
566.68,0.0,1.1053,0.0,0
1321.24,3.0,2.7368,0.0,0
19.7,0.0,0.4737,0.0,0
1321.24,3.0,2.0263,0.0,0
0.0,0.0,0.5,0.0,0
360.93,0.0,0.3158,0.0,0
568.92,0.0,2.6579,0.0,0
7.33,0.0,1.3947,0.0,0
105.25,2.0,0.5263,0.3416,1
956.7,0.0,1.1053,0.0,0
360.93,0.0,2.4737,0.0,0
1321.24,1.0,2.7368,0.0,0
426.52,1.0,1.0,0.0,0
566.68,0.0,0.3158,0.0,0
105.25,1.0,1.5263,0.0,0
319.49,0.0,0.6316,0.0,0
309.44,0.0,1.4737,0.0,0
566.68,0.0,0.8158,0.3763,0
19.7,2.0,0.1579,0.0,0
309.44,2.0,2.1842,0.0,0
319.49,0.0,1.8947,0.4386,0
0.0,2.0,3.0789,0.0,0
956.7,1.0,1.5,0.0,0
568.92,2.0,1.7632,0.0,0
568.92,2.0,0.2105,0.0,0
568.92,0.0,0.2632,0.0,0
7.33,0.0,2.3684,0.0,0
7.33,1.0,0.9737,0.0,0
196.6,0.0,1.2105,0.0,0
568.92,1.0,0.6316,0.0,0
23.88,0.0,1.8947,0.0,0
1417.09,1.0,0.5263,0.0,0
0.0,0.0,1.7368,0.0,0
1417.09,0.0,0.3158,0.0,0
196.6,0.0,3.1579,0.0,0
309.44,1.0,0.5263,0.0,0
309.44,4.0,2.1053,0.0,0
23.88,1.0,1.4211,0.0,0
568.92,1.0,0.4211,0.0,0
360.93,2.0,1.8947,0.0,0
0.0,0.0,0.6053,0.0,0
0.0,3.0,2.5789,0.0,0
1417.09,0.0,2.9211,0.0,0
7.33,0.0,0.4211,0.0,0
0.0,1.0,0.3947,0.0,0
319.49,0.0,0.5789,0.0,0
0.0,0.0,0.4474,0.3348,0
0.0,0.0,2.4474,0.6018,0
0.0,1.0,0.2895,0.0,0
568.92,0.0,0.1842,0.0,0
566.68,0.0,1.5263,0.3886,0
309.44,0.0,1.9211,0.0,0
566.68,0.0,1.7368,0.0,0
0.0,0.0,0.6579,0.0,0
0.0,0.0,1.5,0.0,0
19.7,1.0,0.9737,0.0,0
19.7,1.0,2.0789,0.5371,0
7.33,2.0,2.7368,0.0,0
360.93,1.0,0.6579,0.0,0
0.0,1.0,2.1842,0.0,0
568.92,1.0,2.8947,0.0,0
0.0,1.0,1.1316,0.0,0
196.6,1.0,1.0789,0.0,0
309.44,0.0,0.4474,0.0,0
319.49,0.0,0.2895,0.0,0
105.25,0.0,0.8421,0.0,0
1417.09,0.0,1.2895,0.0,0
1417.09,0.0,1.8158,0.5429,0
956.7,0.0,0.5789,0.0,0
23.88,3.0,1.2632,0.3763,0
0.0,0.0,2.6316,0.0,0
309.44,0.0,1.7895,0.3763,0
23.88,0.0,1.5263,0.0,0
319.49,0.0,1.2105,0.0,0
0.0,0.0,2.0526,0.5819,0
0.0,0.0,2.4737,0.0,0
34.74,0.0,1.7105,0.0,0
956.7,0.0,0.8421,0.0,0
34.74,0.0,0.7105,0.0,0
23.88,2.0,1.2895,0.0,0
0.0,3.0,1.9474,0.0,0
566.68,0.0,0.3421,0.0,0
0.0,0.0,3.0,0.0,0
0.0,0.0,1.4474,0.0,0
105.25,0.0,2.3947,0.0,0
0.0,0.0,3.0263,0.0,0
360.93,0.0,2.1316,0.0,0
7.33,0.0,1.0,0.0,0
1321.24,0.0,1.0263,0.0,0
568.92,0.0,0.5526,0.0,0
360.93,2.0,2.2895,0.0,0
1417.09,0.0,0.2895,0.0,0
0.0,1.0,0.3684,0.0,0
566.68,0.0,1.5263,0.0,0
319.49,2.0,1.9737,0.0,0
0.0,0.0,2.0526,0.0,0
19.7,0.0,1.0263,0.0,0
309.44,0.0,1.2368,0.0,0
0.0,1.0,0.8684,0.0,0
7.33,0.0,3.0526,0.0,0
23.88,1.0,1.0263,0.0,0
105.25,0.0,2.7632,0.0,0
19.7,0.0,1.7632,0.0,0
0.0,0.0,1.8158,0.5476,0
566.68,0.0,1.1316,0.3348,0
319.49,0.0,1.0526,0.0,0
1417.09,0.0,3.0789,0.0,0
956.7,3.0,0.8421,0.0,0
7.33,3.0,0.5,0.0,0
0.0,1.0,1.8158,0.0,0
568.92,3.0,2.5263,0.0,0
105.25,0.0,3.3684,0.0,0
23.88,0.0,2.9211,0.0,0
23.88,0.0,0.8158,0.0,0
309.44,0.0,2.7632,0.0,0
426.52,4.0,1.0,0.0,0
568.92,0.0,2.9474,0.0,0
309.44,0.0,2.9474,0.6018,0
568.92,4.0,0.7105,0.0,0
1417.09,0.0,0.4211,0.0,0
568.92,3.0,0.6842,0.0,0
19.7,0.0,0.7105,0.0,0
360.93,0.0,1.0526,0.0,0
426.52,0.0,3.0263,0.0,0
1321.24,2.0,2.6316,0.0,0
426.52,0.0,0.3158,0.0,0
7.33,4.0,1.6053,0.0,0
360.93,0.0,1.9737,0.0,0
23.88,0.0,0.2105,0.0,0
196.6,0.0,0.5526,0.3375,0
0.0,3.0,1.7632,0.0,0
360.93,0.0,3.4737,0.0,0
568.92,4.0,0.9737,0.0,0
105.25,0.0,1.4737,0.0,0
197.79,2.0,1.1136,1.0,0
465.05,0.0,0.3409,1.0,0
664.48,2.0,0.375,1.0,0
428.38,3.0,0.0909,1.0,0
116.46,0.0,0.8182,1.0,0
43.45,1.0,0.5909,1.0,1
0.0,1.0,0.2273,1.0,1
22.3,0.0,0.5114,1.0,0
22.3,0.0,0.7841,1.0,0
664.48,0.0,0.125,1.0,0
0.0,3.0,0.6023,1.0,1
465.05,0.0,0.8182,1.0,0
197.79,0.0,0.3409,1.0,0
428.38,1.0,0.375,1.0,0
274.95,0.0,0.9318,1.0,0
664.48,2.0,0.125,1.0,0
0.0,0.0,0.5795,1.0,0
465.05,1.0,0.1136,1.0,0
7.85,0.0,0.8523,1.0,0
43.45,0.0,0.9545,1.0,0
0.0,3.0,0.4659,1.0,1
22.3,0.0,1.0341,1.0,0
197.79,0.0,0.8523,1.0,0
664.48,1.0,0.9205,1.0,0
670.31,1.0,1.3409,1.0,0
428.38,0.0,0.9545,1.0,0
43.45,1.0,0.2159,1.0,1
404.4,0.0,0.7159,1.0,0
781.58,0.0,1.125,1.0,0
22.3,0.0,0.5227,1.0,1
465.05,2.0,0.5114,1.0,0
1239.14,3.0,0.125,1.0,0
781.58,2.0,0.0909,1.0,0
14.77,2.0,0.6477,1.0,1
22.3,3.0,0.125,1.0,1
670.31,2.0,0.3068,1.0,0
1399.01,0.0,0.5455,1.0,0
781.58,0.0,0.2159,1.0,0
664.48,0.0,0.1932,1.0,0
404.4,0.0,0.4091,1.0,0
670.31,1.0,1.2045,1.0,0
428.38,3.0,0.6932,1.0,0
22.3,3.0,1.0114,1.0,0
7.85,2.0,0.3409,1.0,1
116.46,2.0,0.2159,1.0,1
781.58,1.0,0.4318,1.0,0
14.77,0.0,1.1932,1.0,0
465.05,2.0,0.3864,1.0,0
116.46,0.0,0.4545,1.0,0
197.79,0.0,1.1818,1.0,0
0.0,0.0,0.375,1.0,0
22.3,0.0,0.4659,1.0,0
0.0,0.0,0.25,1.0,0
22.3,2.0,1.0,1.0,1
22.3,3.0,1.2159,1.0,0
116.46,2.0,1.0,1.0,1
670.31,2.0,0.4773,1.0,0
1399.01,2.0,1.1818,1.0,0
22.3,1.0,0.2045,1.0,1
1399.01,0.0,0.875,1.0,0
0.0,0.0,0.2159,1.0,1
465.05,1.0,0.1364,1.0,0
664.48,0.0,1.1477,1.0,0
14.77,0.0,0.6023,1.0,0
197.79,2.0,0.2273,1.0,0
781.58,1.0,0.4773,1.0,0
465.05,1.0,1.0682,1.0,0
1399.01,4.0,1.1818,1.0,0
274.95,1.0,0.4318,1.0,0
670.31,0.0,0.1364,1.0,0
197.79,1.0,0.6591,1.0,0
428.38,0.0,0.2727,1.0,0
404.4,0.0,0.6364,1.0,0
670.31,1.0,0.3523,1.0,0
22.3,0.0,0.0682,1.0,1
404.4,0.0,0.9432,1.0,0
428.38,0.0,0.8182,1.0,0
116.46,2.0,1.3295,1.0,0
781.58,0.0,0.6477,1.0,0
664.48,3.0,0.7614,1.0,0
664.48,0.0,0.0909,1.0,0
664.48,0.0,0.1136,1.0,0
14.77,0.0,1.0227,1.0,0
14.77,1.0,0.4205,1.0,1
0.0,1.0,0.5227,1.0,1
664.48,1.0,0.2727,1.0,0
7.85,0.0,0.8182,1.0,0
1239.14,0.0,0.2273,1.0,0
0.0,0.0,0.75,1.0,0
1239.14,1.0,0.1364,1.0,0
0.0,0.0,1.3636,1.0,0
404.4,1.0,0.2273,1.0,0
404.4,3.0,0.9091,1.0,0
7.85,4.0,0.6136,1.0,1
664.48,1.0,0.1818,1.0,0
465.05,2.0,0.8182,1.0,0
0.0,2.0,0.2614,1.0,1
116.46,0.0,1.1136,1.0,0
1239.14,0.0,1.2614,1.0,0
14.77,0.0,0.1818,1.0,0
116.46,3.0,0.1705,1.0,1
428.38,0.0,0.25,1.0,0
116.46,1.0,0.1932,1.0,1
0.0,1.0,1.0568,1.0,0
116.46,1.0,0.125,1.0,1
664.48,1.0,0.0795,1.0,0
670.31,0.0,0.6591,1.0,0
404.4,1.0,0.8295,1.0,0
670.31,0.0,0.75,1.0,0
116.46,0.0,0.2841,1.0,0
0.0,0.0,0.6477,1.0,0
22.3,1.0,0.4205,1.0,1
22.3,1.0,0.8977,1.0,1
14.77,0.0,1.1818,1.0,0
465.05,3.0,0.2841,1.0,0
116.46,0.0,0.9432,1.0,0
664.48,0.0,1.25,1.0,0
116.46,0.0,0.4886,1.0,0
0.0,1.0,0.4659,1.0,1
404.4,0.0,0.1932,1.0,0
428.38,0.0,0.125,1.0,0
197.79,1.0,0.3636,1.0,0
1239.14,0.0,0.5568,1.0,0
1239.14,0.0,0.7841,1.0,0
781.58,0.0,0.25,1.0,0
7.85,3.0,0.5455,1.0,1
0.0,0.0,1.1364,1.0,0
404.4,0.0,0.7727,1.0,0
7.85,0.0,0.6591,1.0,0
428.38,0.0,0.5227,1.0,0
0.0,1.0,0.8864,1.0,1
116.46,0.0,1.0682,1.0,0
43.45,0.0,0.7386,1.0,0
781.58,0.0,0.3636,1.0,0
43.45,0.0,0.3068,1.0,0
7.85,4.0,0.5568,1.0,1
116.46,1.0,0.8409,1.0,1
670.31,2.0,0.1477,1.0,0
116.46,0.0,1.2955,1.0,0
116.46,0.0,0.625,1.0,0
197.79,0.0,1.0341,1.0,0
0.0,0.0,1.3068,1.0,0
465.05,2.0,0.9205,1.0,0
14.77,0.0,0.4318,1.0,1
1399.01,3.0,0.4432,1.0,0
664.48,0.0,0.2386,1.0,0
465.05,2.0,0.9886,1.0,0
1239.14,0.0,0.125,1.0,0
116.46,0.0,0.1591,1.0,0
670.31,0.0,0.6591,1.0,0
428.38,0.0,0.8523,1.0,0
0.0,0.0,0.8864,1.0,0
22.3,3.0,0.4432,1.0,1
404.4,1.0,0.5341,1.0,0
116.46,2.0,0.375,1.0,1
14.77,0.0,1.3182,1.0,0
7.85,0.0,0.4432,1.0,0
197.79,0.0,1.1932,1.0,0
22.3,1.0,0.7614,1.0,1
116.46,0.0,0.7841,1.0,0
670.31,0.0,0.4886,1.0,0
428.38,2.0,0.4545,1.0,0
1239.14,0.0,1.3295,1.0,0
781.58,3.0,0.3636,1.0,0
14.77,3.0,0.2159,1.0,1
116.46,3.0,0.7841,1.0,1
664.48,2.0,1.0909,1.0,0
197.79,0.0,1.4545,1.0,0
7.85,0.0,1.2614,1.0,0
7.85,0.0,0.3523,1.0,0
404.4,1.0,1.1932,1.0,0
274.95,2.0,0.4318,1.0,0
664.48,0.0,1.2727,1.0,0
404.4,0.0,1.2727,1.0,0
664.48,1.0,0.3068,1.0,0
1239.14,1.0,0.1818,1.0,0
664.48,4.0,0.2955,1.0,0
22.3,0.0,0.3068,1.0,1
465.05,1.0,0.4545,1.0,0
274.95,0.0,1.3068,1.0,0
1399.01,4.0,1.1364,1.0,0
274.95,0.0,0.1364,1.0,0
14.77,1.0,0.6932,1.0,1
465.05,0.0,0.8523,1.0,0
7.85,1.0,0.0909,1.0,1
0.0,0.0,0.2386,1.0,0
116.46,4.0,0.7614,1.0,1
465.05,0.0,1.5,1.0,0
664.48,4.0,0.4205,1.0,0
197.79,0.0,0.6364,1.0,0
17.53,4.0,0.6203,0.0,0
80.11,0.0,0.1899,0.0,0
260.28,0.0,0.2089,0.0,0
92.42,3.0,0.0506,0.0,0
59.28,0.0,0.4557,0.0,0
43.19,1.0,0.3291,0.0,0
0.0,1.0,0.1266,0.0,0
22.3,1.0,0.2848,0.1292,0
22.3,0.0,0.4367,0.5904,0
260.28,1.0,0.0696,0.1038,0
196.59,3.0,0.3354,0.0662,0
80.11,0.0,0.4557,0.5806,0
17.53,0.0,0.1899,0.0,0
92.42,1.0,0.2089,0.0,0
426.51,0.0,0.519,0.0674,0
260.28,2.0,0.0696,0.0,0
0.0,0.0,0.3228,0.1261,0
80.11,1.0,0.0633,0.4824,1
23.87,0.0,0.4747,0.1284,0
43.19,0.0,0.5316,0.0,0
196.59,3.0,0.2595,0.0,0
22.3,0.0,0.5759,0.0,0
17.53,0.0,0.4747,0.602,0
260.28,0.0,0.5127,0.7396,0
269.53,2.0,0.7468,0.0,0
92.42,2.0,0.5316,0.5246,1
43.19,0.0,0.1203,0.0,0
0.0,0.0,0.3987,0.1023,0
956.68,0.0,0.6266,0.6607,0
22.3,2.0,0.2911,0.0,0
80.11,2.0,0.2848,0.0,0
1417.06,2.0,0.0696,0.6048,0
956.68,2.0,0.0506,0.3098,0
0.21,1.0,0.3608,0.0,0
22.3,2.0,0.0696,0.0,0
269.53,2.0,0.1709,0.5246,0
1017.39,0.0,0.3038,0.5504,0
956.68,0.0,0.1203,0.4462,0
260.28,0.0,0.1076,0.0,0
0.0,0.0,0.2278,0.5842,1
269.53,3.0,0.6709,0.0,0
92.42,3.0,0.3861,0.0,0
22.3,3.0,0.5633,0.0,0
23.87,0.0,0.1899,0.3385,1
59.28,1.0,0.1203,0.0652,0
956.68,1.0,0.2405,0.6603,0
0.21,0.0,0.6646,0.746,0
80.11,0.0,0.2152,0.1246,1
59.28,0.0,0.2532,0.6639,0
17.53,0.0,0.6582,0.0,0
0.0,0.0,0.2089,0.0,0
22.3,0.0,0.2595,0.1246,1
196.59,0.0,0.1392,0.0,0
22.3,0.0,0.557,0.0,0
22.3,3.0,0.6772,0.2937,1
59.28,3.0,0.557,0.5773,1
269.53,2.0,0.2658,0.1038,0
1017.39,0.0,0.6582,0.0,0
22.3,1.0,0.1139,0.1077,1
1017.39,0.0,0.4873,0.0,0
0.0,2.0,0.1203,0.4778,1
80.11,1.0,0.0759,0.5414,1
260.28,0.0,0.6392,0.6538,0
0.21,0.0,0.3354,0.0,0
17.53,1.0,0.1266,0.0,0
956.68,3.0,0.2658,0.0,0
80.11,1.0,0.5949,0.0,0
1017.39,4.0,0.6582,0.0,0
426.51,0.0,0.2405,0.0,0
269.53,2.0,0.0759,0.0,0
17.53,1.0,0.3671,0.4778,1
92.42,1.0,0.1519,0.0,0
0.0,0.0,0.3544,0.595,0
269.53,2.0,0.1962,0.0,0
22.3,0.0,0.038,0.105,0
0.0,0.0,0.5253,0.0,0
92.42,0.0,0.4557,0.0,0
59.28,2.0,0.7405,0.0,0
956.68,0.0,0.3608,0.4923,0
260.28,3.0,0.4241,0.0,0
260.28,0.0,0.0506,0.0649,0
260.28,0.0,0.0633,0.4611,0
0.21,1.0,0.5696,0.0,0
0.21,1.0,0.2342,0.286,1
196.59,1.0,0.2911,0.0686,0
260.28,1.0,0.1519,0.5995,0
23.87,0.0,0.4557,0.0,0
1417.06,0.0,0.1266,0.6048,0
0.0,0.0,0.4177,0.7396,0
1417.06,1.0,0.0759,0.3577,0
196.59,0.0,0.7595,0.1023,0
0.0,1.0,0.1266,0.0,0
0.0,1.0,0.5063,0.0,0
23.87,4.0,0.3418,0.0,0
260.28,0.0,0.1013,0.0,0
80.11,0.0,0.4557,0.0,0
0.0,3.0,0.1456,0.0672,0
59.28,0.0,0.6203,0.0,0
1417.06,1.0,0.7025,0.7396,0
0.21,0.0,0.1013,0.0674,0
59.28,3.0,0.0949,0.1261,0
92.42,0.0,0.1392,0.0,0
59.28,1.0,0.1076,0.0,0
0.0,1.0,0.5886,0.0,0
59.28,1.0,0.0696,0.3234,1
260.28,1.0,0.0443,0.0,0
269.53,0.0,0.3671,0.0,0
0.0,1.0,0.462,0.0,0
269.53,2.0,0.4177,0.5806,0
59.28,0.0,0.1582,0.0,0
0.0,0.0,0.3608,0.3145,0
22.3,1.0,0.2342,0.5246,1
22.3,1.0,0.5,0.0,0
0.21,0.0,0.6582,0.5504,0
80.11,3.0,0.1582,0.3069,1
59.28,0.0,0.5253,0.0649,0
260.28,0.0,0.6962,0.0635,0
59.28,0.0,0.2722,0.4862,0
196.59,0.0,0.2595,0.0,0
0.0,1.0,0.1076,0.3838,1
92.42,0.0,0.0696,0.0,0
17.53,3.0,0.2025,0.4923,1
1417.06,1.0,0.3101,0.1038,0
1417.06,0.0,0.4367,0.0,0
956.68,1.0,0.1392,0.6511,0
23.87,1.0,0.3038,0.0,0
0.0,0.0,0.6329,0.5868,0
0.0,0.0,0.4304,0.0,0
23.87,0.0,0.3671,0.0,0
92.42,0.0,0.2911,0.5568,0
0.0,1.0,0.4937,0.0,0
59.28,0.0,0.5949,0.0,0
43.19,1.0,0.4114,0.0687,0
956.68,1.0,0.2025,0.3035,0
43.19,0.0,0.1709,0.3888,1
23.87,4.0,0.3101,0.0,0
59.28,0.0,0.4684,0.0,0
269.53,2.0,0.0823,0.0,0
59.28,0.0,0.7215,0.0,0
59.28,0.0,0.3481,0.6639,0
17.53,0.0,0.5759,0.3069,0
0.0,0.0,0.7278,0.0,0
80.11,2.0,0.5127,0.0,0
0.21,1.0,0.2405,0.0778,0
1017.39,3.0,0.2468,0.0,0
260.28,0.0,0.1329,0.0,0
80.11,1.0,0.5506,0.0,0
1417.06,0.0,0.0696,0.3769,0
59.28,0.0,0.0886,0.0,0
269.53,0.0,0.3671,0.1261,0
92.42,0.0,0.4747,0.3769,0
0.0,0.0,0.4937,0.0,0
22.3,4.0,0.2468,0.0,0
0.0,1.0,0.2975,0.0,0
59.28,2.0,0.2089,0.1284,0
0.21,0.0,0.7342,0.0,0
23.87,0.0,0.2468,0.1023,0
17.53,0.0,0.6646,0.0,0
22.3,1.0,0.4241,0.0,0
59.28,0.0,0.4367,0.0,0
269.53,2.0,0.2722,0.0,0
92.42,2.0,0.2532,0.4504,1
1417.06,0.0,0.7405,0.331,0
956.68,2.0,0.2025,0.0,0
0.21,2.0,0.1203,0.0,0
59.28,3.0,0.4367,0.3385,1
260.28,0.0,0.6076,0.3035,0
17.53,0.0,0.8101,0.0,0
23.87,2.0,0.7025,0.0,0
23.87,0.0,0.1962,0.0,0
0.0,3.0,0.6646,0.5868,1
426.51,0.0,0.2405,0.0,0
260.28,0.0,0.7089,0.3769,0
0.0,1.0,0.7089,0.0,0
260.28,0.0,0.1709,0.3723,0
1417.06,3.0,0.1013,0.3179,0
260.28,3.0,0.1646,0.0638,0
22.3,1.0,0.1709,0.0684,0
80.11,3.0,0.2532,0.0,0
426.51,1.0,0.7278,0.6538,0
1017.39,4.0,0.6329,0.3234,0
426.51,0.0,0.0759,0.0652,0
0.21,0.0,0.3861,0.0,0
80.11,1.0,0.4747,0.0,0
23.87,1.0,0.0506,0.1244,0
196.59,0.0,0.1329,0.0,0
59.28,3.0,0.4241,0.0,0
80.11,0.0,0.8354,0.0,0
260.28,2.0,0.2342,0.0,0
17.53,0.0,0.3544,0.0,0
24.13,0.0,0.7967,0.0,0
71.54,0.0,0.2439,0.0,0
0.0,2.0,0.2683,0.0,0
105.32,2.0,0.065,0.0,0
62.61,1.0,0.5854,0.0,0
43.32,1.0,0.4228,0.0,0
0.0,1.0,0.1626,0.0,0
22.3,0.0,0.3659,0.0,0
22.3,0.0,0.561,0.5904,0
0.0,0.0,0.0894,0.0,0
196.54,3.0,0.4309,0.0,0
71.54,0.0,0.5854,0.0,0
24.13,0.0,0.2439,0.0,0
105.32,1.0,0.2683,0.0,0
426.48,0.0,0.6667,0.0,0
0.0,2.0,0.0894,0.0,0
0.0,1.0,0.4146,0.0,0
71.54,0.0,0.0813,0.4824,0
23.87,0.0,0.6098,0.0,0
43.32,0.0,0.6829,0.0,0
196.54,1.0,0.3333,0.0,0
22.3,0.0,0.7398,0.0,0
24.13,0.0,0.6098,0.602,0
0.0,3.0,0.6585,0.0,0
81.51,0.0,0.9593,0.0,0
105.32,0.0,0.6829,0.0,0
43.32,3.0,0.1545,0.0,0
13.57,2.0,0.5122,0.0,0
956.57,1.0,0.8049,0.6607,0
22.3,0.0,0.374,0.0,0
71.54,2.0,0.3659,0.0,0
1416.89,3.0,0.0894,0.6048,0
956.57,2.0,0.065,0.0,0
0.7,2.0,0.4634,0.0,0
22.3,3.0,0.0894,0.0,0
81.51,2.0,0.2195,0.0,0
775.0,0.0,0.3902,0.5504,0
956.57,0.0,0.1545,0.4462,0
0.0,0.0,0.1382,0.0,0
13.57,0.0,0.2927,0.0,0
81.51,0.0,0.8618,0.0,0
105.32,3.0,0.4959,0.0,0
22.3,2.0,0.7236,0.0,0
23.87,4.0,0.2439,0.0,0
62.61,2.0,0.1545,0.0,0
956.57,1.0,0.3089,0.6603,0
0.7,0.0,0.8537,0.746,0
71.54,4.0,0.2764,0.0,0
62.61,0.0,0.3252,0.0,0
24.13,0.0,0.8455,0.0,0
0.0,0.0,0.2683,0.0,0
22.3,0.0,0.3333,0.0,0
196.54,0.0,0.1789,0.0,0
22.3,3.0,0.7154,0.0,0
22.3,3.0,0.8699,0.0,0
62.61,0.0,0.7154,0.5773,1
81.51,0.0,0.3415,0.0,0
775.0,3.0,0.8455,0.0,0
22.3,1.0,0.1463,0.0,0
775.0,2.0,0.626,0.0,0
0.0,0.0,0.1545,0.4778,0
71.54,0.0,0.0976,0.0,0
0.0,0.0,0.8211,0.6538,0
0.7,0.0,0.4309,0.0,0
24.13,2.0,0.1626,0.0,0
956.57,0.0,0.3415,0.0,0
71.54,0.0,0.7642,0.0,0
775.0,2.0,0.8455,0.0,0
426.48,1.0,0.3089,0.0,0
81.51,0.0,0.0976,0.0,0
24.13,1.0,0.4715,0.4778,1
105.32,0.0,0.1951,0.0,0
13.57,0.0,0.4553,0.595,0
81.51,0.0,0.252,0.0,0
22.3,2.0,0.0488,0.0,0
13.57,2.0,0.6748,0.0,0
105.32,0.0,0.5854,0.0,0
62.61,2.0,0.9512,0.0,0
956.57,1.0,0.4634,0.4923,0
0.0,3.0,0.5447,0.0,0
0.0,1.0,0.065,0.0,0
0.0,0.0,0.0813,0.4611,0
0.7,0.0,0.7317,0.0,0
0.7,1.0,0.3008,0.0,0
196.54,0.0,0.374,0.0,0
0.0,1.0,0.1951,0.0,0
23.87,0.0,0.5854,0.0,0
1416.89,0.0,0.1626,0.6048,0
0.0,0.0,0.5366,0.0,0
1416.89,1.0,0.0976,0.0,0
196.54,0.0,0.9756,0.0,0
13.57,1.0,0.1626,0.0,0
13.57,4.0,0.6504,0.0,0
23.87,2.0,0.439,0.0,0
0.0,1.0,0.1301,0.0,0
71.54,2.0,0.5854,0.0,0
0.0,0.0,0.187,0.0,0
62.61,2.0,0.7967,0.0,0
1416.89,0.0,0.9024,0.0,0
0.7,0.0,0.1301,0.0,0
62.61,2.0,0.122,0.0,0
105.32,0.0,0.1789,0.0,0
62.61,0.0,0.1382,0.0,0
0.0,1.0,0.7561,0.0,0
62.61,1.0,0.0894,0.0,0
0.0,0.0,0.0569,0.0,0
81.51,0.0,0.4715,0.0,0
13.57,0.0,0.5935,0.0,0
81.51,0.0,0.5366,0.0,0
62.61,0.0,0.2033,0.0,0
0.0,0.0,0.4634,0.0,0
22.3,1.0,0.3008,0.0,0
22.3,1.0,0.6423,0.0,0
0.7,2.0,0.8455,0.5504,1
71.54,2.0,0.2033,0.0,0
62.61,0.0,0.6748,0.0,0
0.0,0.0,0.8943,0.0,0
62.61,0.0,0.3496,0.4862,1
196.54,1.0,0.3333,0.0,0
13.57,0.0,0.1382,0.0,0
105.32,0.0,0.0894,0.0,0
24.13,0.0,0.2602,0.4923,0
1416.89,0.0,0.3984,0.0,0
1416.89,0.0,0.561,0.0,0
956.57,0.0,0.1789,0.0,0
23.87,3.0,0.3902,0.0,0
0.0,0.0,0.813,0.0,0
13.57,0.0,0.5528,0.0,0
23.87,0.0,0.4715,0.0,0
105.32,0.0,0.374,0.0,0
0.0,0.0,0.6341,0.0,0
62.61,0.0,0.7642,0.0,0
43.32,0.0,0.5285,0.0,0
956.57,0.0,0.2602,0.0,0
43.32,0.0,0.2195,0.0,0
23.87,3.0,0.3984,0.0,0
62.61,3.0,0.6016,0.0,0
81.51,1.0,0.1057,0.0,0
62.61,0.0,0.9268,0.0,0
62.61,0.0,0.4472,0.0,0
24.13,0.0,0.7398,0.0,0
0.0,0.0,0.935,0.0,0
71.54,1.0,0.6585,0.0,0
0.7,0.0,0.3089,0.0,0
775.0,1.0,0.3171,0.0,0
0.0,0.0,0.1707,0.0,0
71.54,2.0,0.7073,0.0,0
1416.89,0.0,0.0894,0.0,0
62.61,1.0,0.1138,0.0,0
81.51,0.0,0.4715,0.0,0
105.32,1.0,0.6098,0.0,0
0.0,0.0,0.6341,0.0,0
22.3,1.0,0.3171,0.0,0
13.57,0.0,0.3821,0.0,0
62.61,2.0,0.2683,0.0,0
0.7,0.0,0.9431,0.0,0
23.87,1.0,0.3171,0.0,0
24.13,0.0,0.8537,0.0,0
22.3,1.0,0.5447,0.0,0
62.61,0.0,0.561,0.0,0
81.51,0.0,0.3496,0.0,0
105.32,0.0,0.3252,0.4504,1
1416.89,0.0,0.9512,0.0,0
956.57,3.0,0.2602,0.0,0
0.7,3.0,0.1545,0.0,0
62.61,2.0,0.561,0.0,0
0.0,3.0,0.7805,0.0,0
24.13,0.0,1.0407,0.0,0
23.87,0.0,0.9024,0.0,0
23.87,0.0,0.252,0.0,0
13.57,0.0,0.8537,0.0,0
426.48,4.0,0.3089,0.0,0
0.0,0.0,0.9106,0.0,0
13.57,0.0,0.9106,0.0,0
0.0,3.0,0.2195,0.0,0
1416.89,0.0,0.1301,0.0,0
0.0,4.0,0.2114,0.0,0
22.3,0.0,0.2195,0.0,0
71.54,0.0,0.3252,0.0,0
426.48,0.0,0.935,0.6538,0
775.0,3.0,0.813,0.0,0
426.48,0.0,0.0976,0.0,0
0.7,3.0,0.4959,0.0,0
71.54,0.0,0.6098,0.0,0
23.87,0.0,0.065,0.0,0
196.54,0.0,0.1707,0.0,0
62.61,4.0,0.5447,0.0,0
71.54,0.0,1.0732,0.0,0
0.0,4.0,0.3008,0.0,0
24.13,0.0,0.4553,0.0,0
